split,config,strategy,day,daily_return,gross_return,avg_turnover,avg_abs_position,n_tickers,equity
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-13,-0.00520833333333337,-0.00520833333333337,0.0,1.0,2,1.264075406832125
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-14,0.0770060137457044,0.0807560137457044,1.5,0.5,2,1.3614168149862464
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-15,-0.0562130177514793,-0.0562130177514793,0.0,0.5,2,1.2848874673982622
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-16,-0.025833333333333316,-0.023333333333333317,1.0,0.5,2,1.2516945411571405
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-17,-0.0544665605095542,-0.0507165605095542,1.5,1.0,2,1.1835190446917263
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-21,0.005197465369879143,0.010197465369879144,2.0,1.0,2,1.189670343941104
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-22,0.008727499849497224,0.011227499849497224,1.0,1.0,2,1.2000531916888013
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-23,0.9675814956855228,0.9675814956855228,0.0,1.0,2,2.361202453805237
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-24,-0.02799840510366824,-0.025498405103668242,1.0,1.0,2,2.2950925509718223
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-27,-0.10322590804115045,-0.09822590804115044,2.0,1.0,2,2.058179538359276
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-28,0.06928635452915755,0.07178635452915755,1.0,1.0,2,2.2007832955386943
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-29,-0.05199523425963215,-0.05199523425963215,0.0,1.0,2,2.0863530525324747
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-30,-0.04306252848991654,-0.038062528489916536,2.0,1.0,2,1.9965094147677707
oos-2025-followups,personas_off_n100,momentum_1d,2025-01-31,0.11809439676930844,0.12309439676930845,2.0,1.0,2,2.2322859897490157
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-03,-0.07860176805199098,-0.07860176805199098,0.0,1.0,2,2.0568243641570545
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-04,-0.0004878048780486699,0.0045121951219513345,2.0,1.0,2,2.0558210351989294
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-05,-0.07860146862483314,-0.07610146862483314,1.0,1.0,2,1.894230482602469
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-06,0.12291874503000078,0.12791874503000078,2.0,1.0,2,2.127066916321537
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-07,0.0013767942583731707,0.0013767942583731707,0.0,1.0,2,2.129995449839104
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-10,-0.007423658397576246,-0.004923658397576247,1.0,1.0,2,2.114183091231107
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-11,0.03317360719661083,0.035673607196610835,1.0,1.0,2,2.184318170641324
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-12,0.06055599289376812,0.06305599289376812,1.0,1.0,2,2.316591726260408
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-13,-0.01874128589465029,-0.016241285894650292,1.0,1.0,2,2.2731758184173803
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-14,-0.09694938685645532,-0.09444938685645532,1.0,1.0,2,2.0527928166048945
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-18,0.007243213804792538,0.009743213804792539,1.0,1.0,2,2.0676616338725062
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-19,-0.03767636572460881,-0.035176365724608805,1.0,1.0,2,1.9897596579599834
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-20,-0.07589318151241936,-0.07339318151241936,1.0,1.0,2,1.8387504670723371
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-21,-0.10537181803526835,-0.10037181803526835,2.0,1.0,2,1.6449979874437262
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-24,0.05165655744916492,0.056656557449164924,2.0,1.0,2,1.7299729204858738
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-25,0.05289631219784635,0.05289631219784635,0.0,1.0,2,1.8214821081817145
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-26,0.005316501427566955,0.005316501427566955,0.0,1.0,2,1.83116602041015
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-27,-0.23355263157894735,-0.23105263157894734,1.0,1.0,2,1.4034923774854111
oos-2025-followups,personas_off_n100,momentum_1d,2025-02-28,0.3476020408163265,0.3501020408163265,1.0,1.0,2,1.891349192169498
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-03,0.1409539412760059,0.1409539412760059,0.0,1.0,2,2.157942315134979
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-04,-0.0008768772168137855,0.001623122783186215,1.0,1.0,2,2.1560500646836385
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-05,-0.09744563007889756,-0.09494563007889756,1.0,1.0,2,1.9459524076488937
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-06,-0.0832393150960139,-0.0782393150960139,2.0,1.0,2,1.7839726620267604
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-07,-0.014636730575176667,-0.009636730575176666,2.0,1.0,2,1.757861134819194
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-10,0.0044960378207814546,0.006996037820781453,1.0,1.0,2,1.7657645449650228
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-11,0.006631380848053595,0.009131380848053594,1.0,1.0,2,1.7774740021506759
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-12,-0.041977798624140084,-0.03947779862414008,1.0,1.0,2,1.7028595564287505
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-13,-0.021404048548633505,-0.017654048548633505,1.5,0.5,2,1.666411467811445
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-14,0.044684113127283626,0.04843411312728363,1.5,1.0,2,1.7408735863557345
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-17,0.03339260853363313,0.03339260853363313,0.0,1.0,2,1.7990058965314535
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-18,-0.06917741506235403,-0.06917741506235403,0.0,1.0,2,1.6745553189274747
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-19,-0.01762778629155348,-0.012627786291553478,2.0,1.0,2,1.645036615632037
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-20,-0.03036454580773828,-0.02536454580773828,2.0,1.0,2,1.5950858259612712
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-21,0.11954549486757066,0.12204549486757066,1.0,1.0,2,1.7857711503820592
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-24,0.05444612937055493,0.05444612937055493,0.0,1.0,2,1.8829994774619656
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-25,-0.07187590505699326,-0.06937590505699326,1.0,1.0,2,1.7476571857975414
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-26,-0.029079111944965538,-0.02657911194496554,1.0,1.0,2,1.6968368668503113
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-27,-0.039600840336134424,-0.03710084033613442,1.0,1.0,2,1.6296407010097056
oos-2025-followups,personas_off_n100,momentum_1d,2025-03-28,-0.006265335349100728,-0.0012653353491007269,2.0,1.0,2,1.6194304555193362
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-02,0.0,0.0,0.0,0.0,2,1.0
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-03,0.02437626774847862,0.02687626774847862,1.0,1.0,2,1.0243762677484787
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-06,-0.0024131274131273805,-0.0024131274131273805,0.0,1.0,2,1.0219043172954176
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-07,-0.20188198154443898,-0.20188198154443898,0.0,1.0,2,0.8156002487710016
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-08,-0.10785164726770574,-0.10785164726770574,0.0,1.0,2,0.7276364184290984
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-10,-0.08130081300813008,-0.08130081300813008,0.0,1.0,2,0.6684789860364888
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-13,0.00520833333333337,0.00520833333333337,0.0,1.0,2,0.6719606474220956
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-14,0.0807560137457044,0.0807560137457044,0.0,1.0,2,0.7262255107018868
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-15,-0.0562130177514793,-0.0562130177514793,0.0,1.0,2,0.6854021831772246
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-16,0.031807909604519735,0.031807909604519735,0.0,1.0,2,0.7072033938624663
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-17,-0.0507165605095542,-0.0507165605095542,0.0,1.0,2,0.6713364701450785
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-21,-0.010197465369879144,-0.010197465369879144,0.0,1.0,2,0.6644905397392372
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-22,0.002377942327373539,0.002377942327373539,0.0,1.0,2,0.6660706599198224
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-23,0.9854386385426653,0.9854386385426653,0.0,1.0,2,1.3224424242044268
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-24,-0.012089314194577259,-0.009589314194577259,1.0,1.0,2,1.3064550022339811
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-27,-0.1073168171320596,-0.1073168171320596,0.0,1.0,2,1.1662504096679724
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-28,-0.07178635452915755,-0.07178635452915755,0.0,1.0,2,1.0825295442897722
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-29,0.05199523425963215,0.05199523425963215,0.0,1.0,2,1.1388159215380917
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-30,-0.038062528489916536,-0.038062528489916536,0.0,1.0,2,1.0954697080797775
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-01-31,-0.12309439676930845,-0.12309439676930845,0.0,1.0,2,0.9606235251846469
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-03,0.07860176805199098,0.07860176805199098,0.0,1.0,2,1.0361302326964965
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-04,0.0045121951219513345,0.0045121951219513345,0.0,1.0,2,1.040805454478176
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-05,0.06675567423230977,0.06675567423230977,0.0,1.0,2,1.1102851243365321
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-06,0.07131497144509502,0.07131497144509502,0.0,1.0,2,1.1894650762745058
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-07,-0.01812320574162679,-0.01812320574162679,0.0,1.0,2,1.167908155974703
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-10,0.004923658397576247,0.004923658397576247,0.0,1.0,2,1.1736585367744656
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-11,0.04621224888279363,0.04621224888279363,0.0,1.0,2,1.2278959371793026
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-12,0.06305599289376812,0.06305599289376812,0.0,1.0,2,1.3053221346683674
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-13,-0.027372421270458747,-0.027372421270458747,0.0,1.0,2,1.2695923073045705
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-14,0.09444938685645532,0.09444938685645532,0.0,1.0,2,1.3895045222871596
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-18,-0.01224321380479254,-0.009743213804792539,1.0,1.0,2,1.3724925213380719
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-19,-0.04204371149546837,-0.04204371149546837,0.0,1.0,2,1.314787841741246
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-20,0.07339318151241936,0.07339318151241936,0.0,1.0,2,1.4112843044604833
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-21,-0.10037181803526835,-0.10037181803526835,0.0,1.0,2,1.2696311330571453
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-24,-0.056656557449164924,-0.056656557449164924,0.0,1.0,2,1.1976982038278448
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-25,-0.05289631219784635,-0.05289631219784635,0.0,1.0,2,1.1343443857193674
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-26,-0.005316501427566955,-0.005316501427566955,0.0,1.0,2,1.1283136421733377
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-27,-0.26394736842105265,-0.26394736842105265,0.0,1.0,2,0.8304982255681119
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-02-28,-0.3501020408163265,-0.3501020408163265,0.0,1.0,2,0.5397391019023781
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-03,-0.1409539412760059,-0.1409539412760059,0.0,1.0,2,0.4636607482284661
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-04,0.03324217040223365,0.03324217040223365,0.0,1.0,2,0.4790738378299039
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-05,-0.09494563007889756,-0.09494563007889756,0.0,1.0,2,0.4335878704428281
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-06,0.0782393150960139,0.0782393150960139,0.0,1.0,2,0.4675114884602142
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-07,-0.009636730575176666,-0.009636730575176666,0.0,1.0,2,0.4630062062051233
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-10,-0.0560227141005219,-0.0560227141005219,0.0,1.0,2,0.4370673418881264
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-11,-0.009131380848053594,-0.009131380848053594,0.0,1.0,2,0.4330763135330995
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-12,-0.03947779862414008,-0.03947779862414008,0.0,1.0,2,0.4159794140385548
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-13,0.049361365621804265,0.049361365621804265,0.0,1.0,2,0.4365127259860558
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-14,0.04843411312728363,0.04843411312728363,0.0,1.0,2,0.45765483273796337
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-17,0.03339260853363313,0.03339260853363313,0.0,1.0,2,0.47293712141110755
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-18,-0.06917741506235403,-0.06917741506235403,0.0,1.0,2,0.4402205538648564
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-19,0.012627786291553478,0.012627786291553478,0.0,1.0,2,0.4457795649402111
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-20,-0.02536454580773828,-0.02536454580773828,0.0,1.0,2,0.43447256874513146
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-21,-0.07235318717526296,-0.07235318717526296,0.0,1.0,2,0.40303709365619766
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-24,-0.05547207103844298,-0.05547207103844298,0.0,1.0,2,0.38067979136577346
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-25,0.06937590505699326,0.06937590505699326,0.0,1.0,2,0.40708979642868137
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-26,0.06316447779862411,0.06316447779862411,0.0,1.0,2,0.43280341083724727
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-27,-0.03710084033613442,-0.03710084033613442,0.0,1.0,2,0.4167460405948402
oos-2025-followups,personas_off_n100,price_spread_long_rich,2025-03-28,0.0012653353491007269,0.0012653353491007269,0.0,1.0,2,0.41727336409160265
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-02,0.0,0.0,0.0,0.0,2,1.0
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-03,-0.029376267748478624,-0.02687626774847862,1.0,1.0,2,0.9706237322515214
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-06,0.0024131274131273805,0.0024131274131273805,0.0,1.0,2,0.9729659709876496
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-07,0.20188198154443898,0.20188198154443898,0.0,1.0,2,1.1693902691859455
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-08,0.10785164726770574,0.10785164726770574,0.0,1.0,2,1.2955109360164756
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-10,0.08130081300813008,0.08130081300813008,0.0,1.0,2,1.4008370283755387
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-13,-0.00520833333333337,-0.00520833333333337,0.0,1.0,2,1.3935410021860828
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-14,-0.0807560137457044,-0.0807560137457044,0.0,1.0,2,1.2810041858583407
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-15,0.0562130177514793,0.0562130177514793,0.0,1.0,2,1.3530132968977149
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-16,-0.031807909604519735,-0.031807909604519735,0.0,1.0,2,1.3099767722562792
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-17,0.0507165605095542,0.0507165605095542,0.0,1.0,2,1.3764142884925255
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-21,0.010197465369879144,0.010197465369879144,0.0,1.0,2,1.3904502255340347
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-22,-0.002377942327373539,-0.002377942327373539,0.0,1.0,2,1.3871438150886313
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-23,-0.9854386385426653,-0.9854386385426653,0.0,1.0,2,0.02019870248481176
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-24,0.007089314194577258,0.009589314194577259,1.0,1.0,2,0.02034189743304938
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-27,0.1073168171320596,0.1073168171320596,0.0,1.0,2,0.02252492511999105
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-28,0.07178635452915755,0.07178635452915755,0.0,1.0,2,0.024141907380397454
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-29,-0.05199523425963215,-0.05199523425963215,0.0,1.0,2,0.022886643250679347
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-30,0.038062528489916536,0.038062528489916536,0.0,1.0,2,0.023757766761446884
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-01-31,0.12309439676930845,0.12309439676930845,0.0,1.0,2,0.026682214729533117
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-03,-0.07860176805199098,-0.07860176805199098,0.0,1.0,2,0.024584945476248937
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-04,-0.0045121951219513345,-0.0045121951219513345,0.0,1.0,2,0.024474013405197566
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-05,-0.06675567423230977,-0.06675567423230977,0.0,1.0,2,0.022840234139163015
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-06,-0.07131497144509502,-0.07131497144509502,0.0,1.0,2,0.02121138349372932
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-07,0.01812320574162679,0.01812320574162679,0.0,1.0,2,0.021595801760850724
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-10,-0.004923658397576247,-0.004923658397576247,0.0,1.0,2,0.021489471410158518
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-11,-0.04621224888279363,-0.04621224888279363,0.0,1.0,2,0.020496394608992594
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-12,-0.06305599289376812,-0.06305599289376812,0.0,1.0,2,0.019203974096180087
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-13,0.027372421270458747,0.027372421270458747,0.0,1.0,2,0.019729633365207704
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-14,-0.09444938685645532,-0.09444938685645532,0.0,1.0,2,0.017866181590961174
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-18,0.007243213804792538,0.009743213804792539,1.0,1.0,2,0.017995590164099757
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-19,0.04204371149546837,0.04204371149546837,0.0,1.0,2,0.018752191565149855
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-20,-0.07339318151241936,-0.07339318151241936,0.0,1.0,2,0.01737590856585315
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-21,0.10037181803526835,0.10037181803526835,0.0,1.0,2,0.019119960098622425
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-24,0.056656557449164924,0.056656557449164924,0.0,1.0,2,0.020203231216375767
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-25,0.05289631219784635,0.05289631219784635,0.0,1.0,2,0.021271907642202454
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-26,0.005316501427566955,0.005316501427566955,0.0,1.0,2,0.021384999769549294
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-27,0.26394736842105265,0.26394736842105265,0.0,1.0,2,0.02702951418240665
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-02-28,0.3501020408163265,0.3501020408163265,0.0,1.0,2,0.03649260225994106
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-03,0.1409539412760059,0.1409539412760059,0.0,1.0,2,0.04163637837589743
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-04,-0.03324217040223365,-0.03324217040223365,0.0,1.0,2,0.04025229479099397
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-05,0.09494563007889756,0.09494563007889756,0.0,1.0,2,0.04407407428204642
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-06,-0.0782393150960139,-0.0782393150960139,0.0,1.0,2,0.040625748896728264
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-07,0.009636730575176666,0.009636730575176666,0.0,1.0,2,0.04101724829326082
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-10,0.0560227141005219,0.0560227141005219,0.0,1.0,2,0.04331514586758429
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-11,0.009131380848053594,0.009131380848053594,0.0,1.0,2,0.043710672960990196
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-12,0.03947779862414008,0.03947779862414008,0.0,1.0,2,0.04543627410586981
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-13,-0.049361365621804265,-0.049361365621804265,0.0,1.0,2,0.04319347756723745
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-14,-0.04843411312728363,-0.04843411312728363,0.0,1.0,2,0.04110143978838508
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-17,-0.03339260853363313,-0.03339260853363313,0.0,1.0,2,0.039728955499362846
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-18,0.06917741506235403,0.06917741506235403,0.0,1.0,2,0.04247730194393606
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-19,-0.012627786291553478,-0.012627786291553478,0.0,1.0,2,0.04194090765274625
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-20,0.02536454580773828,0.02536454580773828,0.0,1.0,2,0.04300471972612246
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-21,0.07235318717526296,0.07235318717526296,0.0,1.0,2,0.04611624826188632
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-24,0.05547207103844298,0.05547207103844298,0.0,1.0,2,0.048674412061496156
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-25,-0.06937590505699326,-0.06937590505699326,0.0,1.0,2,0.045297580671612825
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-26,-0.06316447779862411,-0.06316447779862411,0.0,1.0,2,0.042436382642949355
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-27,0.03710084033613442,0.03710084033613442,0.0,1.0,2,0.044010808099828526
oos-2025-followups,personas_off_n100,price_spread_short_rich,2025-03-28,-0.0012653353491007269,-0.0012653353491007269,0.0,1.0,2,0.043955119668597324
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-02,-0.04954881860807203,-0.04704881860807203,1.0,1.0,2,0.950451181391928
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-03,0.02687626774847862,0.02687626774847862,0.0,1.0,2,0.9759957618248752
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-06,-0.0024131274131273805,-0.0024131274131273805,0.0,1.0,2,0.9736405596969195
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-07,-0.20188198154443898,-0.20188198154443898,0.0,1.0,2,0.7770800741932687
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-08,-0.10785164726770574,-0.10785164726770574,0.0,1.0,2,0.6932707081326137
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-10,-0.08130081300813008,-0.08130081300813008,0.0,1.0,2,0.6369072359267102
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-13,0.00520833333333337,0.00520833333333337,0.0,1.0,2,0.6402244611138286
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-14,0.0807560137457044,0.0807560137457044,0.0,1.0,2,0.6919264364958732
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-15,-0.0562130177514793,-0.0562130177514793,0.0,1.0,2,0.6530311634384128
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-16,0.031807909604519735,0.031807909604519735,0.0,1.0,2,0.6738027196539963
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-17,-0.0507165605095542,-0.0507165605095542,0.0,1.0,2,0.6396297632511622
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-21,-0.010197465369879144,-0.010197465369879144,0.0,1.0,2,0.6331071608908645
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-22,0.002377942327373539,0.002377942327373539,0.0,1.0,2,0.6346126532065102
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-23,0.9854386385426653,0.9854386385426653,0.0,1.0,2,1.259984482184282
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-24,-0.025498405103668242,-0.025498405103668242,0.0,1.0,2,1.2278568874332116
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-27,0.09822590804115044,0.09822590804115044,0.0,1.0,2,1.3484642451459197
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-28,0.025914794896129967,0.025914794896129967,0.0,1.0,2,1.383409419483641
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-29,0.0345432272788293,0.0345432272788293,0.0,1.0,2,1.4311968454805377
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-30,-0.0327339316870745,-0.0327339316870745,0.0,1.0,2,1.3843481457098212
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-01-31,0.06595153962645128,0.06595153962645128,0.0,1.0,2,1.4756480372984067
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-02-03,-0.06850075795098082,-0.06850075795098082,0.0,1.0,2,1.3745650282745885
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-02-04,0.06548780487804873,0.06548780487804873,0.0,1.0,2,1.4645822746384243
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-02-05,-0.07610146862483314,-0.07610146862483314,0.0,1.0,2,1.3531254126165415
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-02-06,-0.12791874503000078,-0.12791874503000078,0.0,1.0,2,1.1800353079664316
oos-2025-followups,scaling_n100,buy_hold_equal_weight,2025-02-07,-0.0013767942583731707,-0.0013767942583731707,0.0,1.0,2,1.178410642129746
